Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
25.04.13;62.419,84;23.211,92;143.504,30;42.676,43;27.610,84;134.600,70;143.350,10;66.702,75;185.700,20;0,00;42.860,00;74.850,19;32.242,77;33.305,52;36.342,30;26.570,10;61.611,58;199.070,30;529,78;950,67
26.04.13;60.338,18;23.005,71;143.141,50;42.259,66;27.568,96;134.384,30;142.772,00;66.075,13;185.245,40;0,00;42.800,00;74.432,75;32.370,44;33.375,59;36.024,89;26.369,57;61.278,62;200.339,60;534,98;957,73
29.04.13;60.987,80;23.080,70;142.323,40;42.939,67;28.052,87;133.951,60;142.467,70;66.533,63;185.397,00;0,00;44.419,97;74.300,88;32.590,95;33.585,83;36.188,88;26.501,74;61.574,59;200.339,60;533,03;961,20
30.04.13;61.150,16;23.085,38;141.699,60;42.694,54;28.034,88;133.194,10;141.980,80;66.973,81;185.241,90;0,00;43.416,49;75.157,81;32.753,43;33.752,92;35.937,27;26.666,54;61.556,08;201.156,70;526,53;957,73
01.05.13;60.810,61;22.682,35;142.322,50;42.048,49;27.505,91;131.354,70;139.576,90;65.387,39;181.462,20;0,00;42.828,49;75.015,00;32.149,91;33.501,72;35.561,39;26.210,46;60.686,74;198.402,60;532,38;957,73
02.05.13;62.198,37;22.612,05;143.354,50;43.767,64;29.422,23;131.895,70;141.615,70;65.873,38;181.726,70;0,00;43.690,93;76.223,50;32.428,45;33.986,58;35.566,68;26.269,76;60.261,33;198.137,70;533,03;948,46
03.05.13;65.726,81;22.818,25;145.178,80;44.326,09;30.252,80;131.951,80;142.924,10;66.652,88;179.799,10;0,00;44.612,20;77.157,38;32.939,14;34.185,20;36.059,04;27.113,50;60.612,77;199.885,50;533,36;954,26
06.05.13;67.144,13;23.010,40;147.037,80;44.621,74;30.531,19;138.851,20;144.476,00;68.065,06;182.104,80;0,00;45.631,45;76.970,56;32.730,23;34.494,80;36.138,45;27.149,98;60.834,73;200.732,90;533,03;948,70
07.05.13;65.844,94;23.108,82;146.770,40;44.654,59;30.475,51;139.066,80;146.393,00;68.463,94;185.733,30;0,00;45.611,82;77.168,31;32.973,96;34.512,32;36.403,17;27.218,39;61.315,64;203.381,10;531,73;949,62
08.05.13;65.475,87;23.286,89;148.180,90;45.169,25;30.610,07;140.360,40;149.983,60;68.894,94;188.076,60;0,00;46.395,88;77.245,25;32.950,76;34.956,29;36.514,34;27.619,73;61.648,57;203.646,00;572,03;1.043,43
09.05.13;65.062,50;23.165,05;148.027,10;44.446,55;30.396,63;139.174,60;147.884,00;68.106,31;185.355,30;0,00;45.886,26;77.135,38;32.707,02;34.553,22;36.381,98;27.464,67;61.611,58;200.680,10;549,28;1.012,16
10.05.13;65.224,91;23.146,31;149.524,30;45.070,70;30.183,19;140.360,40;148.340,40;68.363,06;185.052,90;0,00;46.925,09;76.992,56;32.834,69;34.763,52;36.302,57;27.514,84;61.944,50;201.421,50;547,98;1.020,27
13.05.13;65.904,00;23.150,99;149.167,80;45.552,52;30.206,39;139.929,20;148.857,80;68.606,06;187.736,40;0,00;46.415,50;76.673,94;33.449,83;34.354,61;36.403,17;28.125,98;61.963,02;202.321,90;591,54;1.100,17
14.05.13;68.029,88;23.600,89;150.849,40;46.822,73;30.902,39;143.810,20;152.417,90;70.848,19;189.853,10;0,00;47.571,93;78.563,63;34.761,37;34.816,09;37.149,66;29.001,63;62.684,36;205.287,80;747,54;1.389,69
15.05.13;67.291,75;23.741,48;150.558,00;47.129,31;31.412,80;144.888,20;156.221,60;71.347,94;193.103,60;0,00;48.728,39;79.958,88;35.063,13;35.114,01;37.509,66;29.010,75;63.516,71;208.147,90;871,05;1.644,47
16.05.13;66.302,56;23.507,16;149.099,10;46.614,69;31.180,80;144.025,80;154.000,20;70.825,25;192.650,00;0,00;48.179,57;79.354,63;34.656,90;34.553,22;37.303,18;29.101,97;63.461,21;207.936,10;780,05;1.470,76
17.05.13;66.775,00;23.432,18;150.967,90;47.392,15;31.728,31;144.780,40;156.556,30;72.526,31;197.677,00;0,00;49.375,23;80.552,13;35.330,07;35.534,61;37.859,08;29.717,66;64.127,10;211.219,80;825,55;1.563,40
20.05.13;66.273,06;23.338,45;150.789,70;47.414,02;31.751,52;145.642,80;157.012,70;72.856,44;197.639,20;0,00;49.140,04;81.738,69;35.295,25;36.107,09;37.737,32;29.731,35;64.977,92;212.914,70;890,55;1.783,44
21.05.13;66.376,38;23.001,02;150.779,90;46.888,43;31.575,19;144.888,20;157.195,30;73.695,50;200.398,30;0,00;49.238,05;82.518,69;34.923,86;36.282,34;38.224,38;29.685,74;65.273,86;215.456,90;975,06;1.980,31
22.05.13;65.416,80;22.865,12;149.363,80;46.275,21;31.296,79;143.486,80;155.186,90;73.058,19;202.703,90;0,00;48.414,80;81.782,63;34.564,06;35.949,37;37.716,14;29.717,66;65.421,84;212.385,00;1.085,57;2.119,28
23.05.13;65.741,56;22.851,06;148.811,30;46.527,08;31.083,35;142.408,70;153.756,80;72.173,25;201.645,60;0,00;47.532,77;82.057,25;34.401,57;35.774,12;37.557,30;29.462,27;65.144,38;211.908,30;1.300,08;2.431,96
24.05.13;65.977,81;22.837,00;147.955,80;46.034,33;30.837,43;142.732,10;153.726,30;72.773,88;202.817,30;0,00;47.728,76;82.694,50;34.250,68;35.709,86;37.647,31;29.412,10;65.495,82;213.126,50;1.826,61;3.439,49
27.05.13;65.977,81;22.837,00;147.955,80;46.034,33;30.837,43;142.732,10;153.726,30;72.773,88;202.817,30;0,00;47.728,76;82.694,50;34.250,68;35.709,86;37.647,31;29.412,10;65.495,82;213.126,50;1.826,61;3.439,49
28.05.13;66.686,44;22.879,18;150.076,80;47.348,32;31.491,68;143.917,90;157.590,80;73.681,75;206.370,30;0,00;48.473,62;83.672,25;34.923,86;36.107,09;37.604,96;30.625,25;65.736,25;214.609,50;2.437,65;4.724,95
29.05.13;67.203,19;22.752,64;150.969,80;48.103,87;32.118,07;145.319,40;159.081,90;74.676,69;206.634,90;0,00;48.963,62;83.309,69;34.923,86;35.984,41;38.012,61;30.488,43;65.347,83;215.827,70;1.696,60;3.358,42
30.05.13;68.221,81;22.883,86;153.463,30;48.552,84;32.484,63;149.092,50;162.094,30;75.355,25;210.225,50;0,00;50.610,13;83.650,31;35.457,74;36.469,27;38.584,39;30.643,49;65.717,75;218.475,90;1.040,06;2.003,47
31.05.13;65.638,25;22.607,36;152.661,20;48.410,50;32.002,07;147.259,90;158.199,40;74.314,50;206.332,40;0,00;50.766,93;83.177,88;34.889,04;35.593,03;37.927,91;30.182,86;64.848,45;214.768,40;1.319,58;2.431,96
03.06.13;66.066,38;22.246,50;152.314,60;48.629,47;32.280,47;146.074,00;158.108,10;74.993,06;205.954,40;0,00;50.276,92;84.012,88;35.063,13;36.165,50;38.028,49;30.242,15;65.236,87;215.721,80;1.592,60;2.929,93
04.06.13;65.106,78;21.876,28;151.369,00;48.136,72;32.048,47;144.025,80;155.886,80;74.131,13;204.253,60;0,00;49.924,09;83.562,44;34.703,33;35.785,80;37.636,72;30.169,18;65.218,39;214.185,80;1.417,09;2.594,09
05.06.13;64.811,50;21.491,99;149.185,60;47.074,59;31.296,79;141.115,10;152.235,40;72.581,31;200.436,20;0,00;49.061,64;82.134,19;33.670,36;35.160,74;36.969,64;29.589,96;64.755,96;210.902,00;1.137,57;2.107,70
06.06.13;66.228,75;21.787,24;151.393,10;47.873,92;32.043,84;142.300,90;154.669,60;73.214,06;202.212,60;0,00;49.806,46;83.760,19;34.250,68;35.499,56;37.202,59;29.886,41;65.440,32;215.668,80;1.228,57;2.304,57
07.06.13;66.848,88;22.241,82;154.087,10;49.341,27;33.278,07;144.241,40;157.012,70;76.116,38;205.122,90;0,00;52.923,06;85.737,75;34.645,29;36.410,85;37.642,02;30.757,51;66.346,63;218.475,90;1.209,07;2.292,99
10.06.13;67.838,00;22.166,84;154.064,90;49.932,57;33.575,03;143.378,90;158.016,80;76.795,00;205.463,10;0,00;53.217,07;86.001,38;35.005,09;36.533,53;38.610,86;30.721,02;65.828,75;218.581,80;1.157,07;2.211,93
11.06.13;66.317,38;22.143,41;151.636,40;48.706,15;32.911,52;141.438,40;151.991,90;74.878,44;202.174,80;0,00;51.139,38;84.067,81;34.227,46;35.902,63;37.986,14;30.155,50;65.495,82;215.351,00;1.189,57;2.292,99
12.06.13;65.933,50;22.035,62;150.785,30;48.695,17;32.948,63;140.791,60;150.440,00;74.213,56;201.003,10;0,00;50.120,09;82.090,25;33.728,39;35.855,90;37.504,37;29.603,64;65.477,34;213.285,40;1.170,07;2.246,67
13.06.13;67.823,19;22.218,39;153.823,30;49.176,98;33.268,80;142.408,70;153.026,50;76.029,31;204.745,00;0,00;51.688,20;82.628,56;34.215,86;36.422,54;37.991,44;30.287,75;65.588,25;216.833,90;1.105,07;2.130,86
14.06.13;66.996,50;21.965,32;152.624,70;48.147,70;32.702,71;140.899,40;149.770,60;74.699,63;200.814,10;0,00;50.629,71;80.167,63;33.809,63;35.639,76;37.589,08;30.128,13;64.755,96;212.702,80;903,55;1.771,86
17.06.13;66.656,94;22.223,08;153.917,80;49.166,05;33.496,15;142.408,70;150.196,60;75.245,25;203.535,50;0,00;51.374,57;81.123,44;34.088,19;36.218,09;37.742,61;30.488,43;65.162,89;215.086,10;1.001,06;1.957,15
18.06.13;66.642,19;22.340,24;153.802,80;49.724,50;33.858,07;143.055,50;152.174,50;75.263,63;204.518,20;0,00;51.590,18;82.375,88;34.552,44;36.276,50;37.980,85;30.702,78;65.384,86;216.304,40;1.137,57;2.200,35
19.06.13;66.154,94;22.049,68;152.351,10;49.516,46;33.514,71;142.193,10;150.713,90;74.076,06;202.401,60;0,00;51.178,54;81.551,88;34.413,17;36.107,09;37.525,54;30.410,89;65.088,88;215.351,00;1.118,07;2.130,86
20.06.13;65.357,74;21.824,73;149.631,10;49.406,97;33.366,23;138.959,00;145.754,00;71.256,25;198.357,30;0,00;49.296,88;80.112,69;33.623,92;35.996,10;37.615,54;30.087,08;64.848,45;212.332,10;1.046,56;2.003,47
21.06.13;64.501,47;22.134,04;149.898,60;49.319,36;33.199,19;136.802,90;142.619,80;70.724,38;196.391,90;0,00;48.826,41;80.541,19;33.020,39;35.844,21;37.964,96;29.621,89;65.791,75;216.939,90;1.131,07;2.142,44
24.06.13;62.478,87;21.838,79;148.329,10;48.147,70;32.600,64;132.598,60;138.268,50;69.133,38;192.461,10;0,00;47.826,78;79.112,94;32.335,60;35.032,23;37.340,25;29.229,67;65.458,83;210.796,10;1.118,07;2.084,54
25.06.13;63.999,51;21.970,01;150.000,10;49.078,43;32.985,75;136.587,30;143.015,40;70.178,81;196.845,40;0,00;49.061,64;80.453,25;32.811,47;35.698,17;38.489,10;29.571,73;66.476,06;213.444,30;975,06;1.818,18
26.06.13;64.398,13;22.382,41;150.932,30;49.713,56;32.967,19;137.557,60;144.871,60;69.536,88;198.432,90;0,00;48.767,63;81.189,38;32.881,11;35.966,89;38.743,22;29.640,13;66.457,63;217.257,70;728,04;1.366,53
27.06.13;65.667,75;22.635,48;150.902,00;50.480,09;33.598,23;140.252,60;146.910,30;70.385,13;200.889,80;0,00;49.081,26;82.529,69;33.333,76;36.621,15;38.981,46;29.895,53;66.846,06;220.117,80;858,05;1.609,73
28.06.13;65.992,56;22.551,13;150.255,00;50.107,76;33.885,92;138.635,60;145.967,00;69.348,88;199.529,00;0,00;47.885,55;82.134,19;32.556,13;36.691,26;38.605,57;29.740,47;66.864,56;218.581,80;877,55;1.632,89
01.07.13;66.568,31;22.818,25;151.165,80;51.035,79;34.011,19;138.908,20;146.729,40;69.578,13;198.395,10;0,00;48.199,19;81.993,75;32.754,06;37.193,79;39.023,18;29.991,31;66.955,63;219.298,90;923,06;1.748,70
02.07.13;66.273,06;22.738,58;150.432,40;51.068,68;34.382,39;138.585,90;146.425,40;69.197,56;199.566,80;0,00;47.905,18;80.888,13;32.696,55;37.573,97;39.214,34;30.041,48;66.937,19;218.556,60;1.027,06;1.945,57
03.07.13;65.283,93;22.715,15;150.590,10;50.739,69;34.261,75;137.833,90;144.965,70;68.972,88;199.453,40;0,00;47.121,12;80.844,75;32.823,10;37.386,80;39.278,06;30.014,11;67.029,38;218.556,60;988,06;1.852,92
04.07.13;65.283,93;22.715,15;150.590,10;50.739,69;34.261,75;137.833,90;144.965,70;68.972,88;199.453,40;0,00;47.121,12;80.844,75;32.823,10;37.386,80;39.278,06;30.014,11;67.029,38;218.556,60;988,06;1.852,92
05.07.13;66.715,94;23.024,46;153.464,20;52.110,46;35.078,39;140.304,80;147.581,00;70.261,25;204.064,60;0,00;48.159,99;82.720,06;33.662,95;38.404,52;40.313,52;30.903,46;67.785,44;223.063,40;1.007,56;1.933,99
08.07.13;67.203,19;23.464,98;153.730,70;52.691,64;35.625,91;142.668,30;150.591,60;70.522,63;206.748,30;0,00;48.767,63;83.511,38;33.501,88;38.334,34;40.541,84;30.926,26;68.320,13;227.093,10;1.040,06;2.003,47
09.07.13;67.587,00;23.689,93;154.836,60;53.492,16;36.238,39;145.354,10;152.689,90;71.957,75;207.466,40;0,00;49.865,28;84.129,25;33.754,98;38.328,49;40.494,05;31.391,45;68.762,69;226.403,90;1.001,06;1.876,08
10.07.13;67.498,38;23.572,77;153.824,30;53.305,75;35.927,52;143.635,20;150.926,10;71.448,81;207.239,60;0,00;49.669,28;82.741,69;33.743,47;37.965,85;39.607,29;31.277,43;68.357,06;223.063,40;936,06;1.771,86
11.07.13;67.793,75;23.610,26;156.532,60;53.250,91;36.196,63;145.139,20;152.172,90;72.310,81;208.411,30;0,00;50.080,89;83.402,94;34.249,68;38.492,27;39.347,09;31.240,95;68.504,56;222.109,10;897,05;1.690,79
12.07.13;69.004,31;23.952,37;156.408,70;53.821,15;36.140,96;148.039,90;154.514,50;73.411,25;207.768,70;0,00;51.217,77;84.909,75;34.583,33;39.077,16;39.777,20;31.446,18;69.445,00;226.032,70;903,55;1.702,37
15.07.13;68.945,25;23.994,55;156.740,20;53.228,99;35.973,92;149.114,10;157.555,50;74.736,31;207.466,40;0,00;52.315,42;84.389,38;35.308,12;39.100,56;39.856,86;31.583,00;69.150,00;229.850,30;942,56;1.771,86
16.07.13;68.266,13;23.900,82;156.715,30;52.702,62;35.881,11;149.543,90;157.616,30;73.470,81;207.919,90;0,00;51.707,78;84.844,69;34.916,96;39.001,13;39.559,50;31.327,60;68.725,88;228.100,60;916,56;1.737,12
17.07.13;69.137,19;23.649,71;157.153,80;52.450,38;35.755,84;153.733,70;157.494,70;74.048,56;208.902,60;0,00;52.021,41;83.251,19;35.572,74;39.129,80;39.055,04;31.651,41;67.748,50;230.698,60;903,55;1.702,37
18.07.13;69.373,38;24.136,33;158.345,30;53.557,98;36.433,27;158.568,10;160.231,60;75.222,31;213.060,30;0,00;54.295,14;80.226,88;36.205,49;39.217,54;40.308,20;31.970,66;68.357,06;235.470,60;877,55;1.667,63
19.07.13;69.211,00;24.145,60;158.877,30;53.338,64;36.280,15;158.460,60;159.197,60;75.359,88;212.266,50;0,00;54.099,15;80.281,06;36.550,64;40.439,98;40.987,88;31.596,68;68.707,44;235.682,80;845,05;1.632,89
22.07.13;70.052,50;24.289,27;158.830,90;54.029,52;36.725,59;160.287,00;161.174,40;76.226,44;213.778,40;0,00;54.118,73;80.996,50;36.895,78;40.469,22;40.982,57;31.934,18;68.873,38;236.637,10;955,56;1.864,50
23.07.13;68.797,63;24.136,33;157.962,90;54.117,21;36.623,52;160.501,90;160.809,40;76.231,06;214.194,20;0,00;54.510,75;80.278,13;37.056,85;40.363,94;40.961,34;32.472,34;69.223,75;236.319,00;942,56;1.783,44
24.07.13;67.852,75;23.631,17;155.585,20;53.810,18;36.377,59;158.030,90;158.711,10;75.671,63;214.042,90;0,00;54.353,96;81.303,00;36.723,22;40.194,32;40.940,09;31.774,55;69.223,75;234.940,40;903,55;1.737,12
25.07.13;68.650,00;23.737,77;152.361,30;53.590,88;36.530,71;159.320,10;160.140,40;76.070,56;213.551,60;0,00;54.412,74;81.745,38;36.642,68;40.194,32;40.356,00;31.628,61;69.076,25;231.440,90;929,56;1.771,86
26.07.13;68.709,00;23.876,80;152.782,40;53.656,66;36.730,23;158.245,80;158.771,90;74.218,81;211.850,80;0,00;54.295,14;81.281,50;36.539,14;40.217,72;40.302,89;31.446,18;69.223,75;230.698,60;962,06;1.829,76
29.07.13;68.310,38;23.798,02;151.548,40;53.305,75;36.581,75;155.989,80;157.038,60;73.280,19;210.490,10;0,00;53.530,70;80.979,38;36.274,54;40.036,40;40.286,96;31.254,63;69.131,50;229.320,10;936,06;1.783,44
30.07.13;67.749,38;23.594,10;150.732,90;52.889,02;36.507,51;155.989,80;157.464,30;72.947,88;209.129,40;0,00;53.060,28;81.119,63;36.297,53;40.457,53;40.111,73;31.304,80;69.518,81;229.373,10;942,56;1.795,02
31.07.13;67.188,69;23.626,54;151.023,00;53.123,73;36.563,10;156.849,60;158.559,10;73.666,38;209.778,70;0,00;53.291,79;79.587,69;36.182,49;40.400,21;40.421,46;31.070,88;68.641,38;230.975,40;929,56;1.783,44
01.08.13;69.491,75;24.201,21;152.586,20;56.469,99;38.253,05;160.609,70;160.748,60;75.220,31;212.827,80;0,00;54.682,38;81.594,31;36.815,26;40.798,25;41.271,89;31.530,23;69.266,75;235.010,80;929,56;1.783,44
02.08.13;71.351,94;24.168,77;153.280,90;55.734,93;38.155,82;159.427,90;161.174,40;75.278,69;212.639,40;0,00;54.545,28;81.659,06;36.585,15;40.733,86;41.154,95;31.472,25;69.469,00;236.232,00;942,56;1.806,60
05.08.13;71.706,31;23.770,21;153.975,70;55.438,70;38.160,46;158.998,20;160.779,00;75.593,06;211.171,40;0,00;54.545,28;81.918,00;36.447,10;40.681,18;41.011,45;31.374,13;69.413,88;235.435,60;1.066,06;2.072,96
06.08.13;70.953,38;23.496,78;153.589,30;54.396,39;37.377,98;157.279,30;156.552,00;74.003,25;208.875,30;0,00;53.487,66;81.788,50;36.263,02;40.558,26;40.676,60;31.507,93;69.174,75;233.789,60;910,05;1.748,70
07.08.13;70.820,44;23.251,15;152.151,90;54.308,66;36.748,30;156.097,60;156.612,80;73.405,94;208.160,10;0,00;53.017,60;81.065,69;35.860,36;39.762,19;40.283,27;30.923,70;68.439,06;229.754,10;923,06;1.783,44
08.08.13;71.750,56;23.353,11;153.325,20;54.593,90;37.229,82;156.957,00;157.464,30;73.132,00;206.390,90;0,00;52.723,83;82.198,50;35.733,81;40.049,02;40.511,82;30.999,52;68.696,56;229.488,60;910,05;1.795,02
09.08.13;70.909,06;23.478,23;152.065,10;54.604,88;37.308,53;155.238,10;156.065,40;72.813,13;205.224,00;0,00;52.410,45;81.454,06;35.630,25;39.937,80;40.373,63;30.914,79;68.365,50;229.541,80;897,05;1.737,12
12.08.13;70.495,69;23.292,86;152.627,90;53.628,39;36.905,72;154.808,40;154.788,20;72.615,56;203.605,40;0,00;52.136,26;81.443,25;35.377,16;40.049,02;40.453,36;30.571,38;68.347,13;229.382,40;884,05;1.713,95
13.08.13;71.307,69;23.394,82;152.607,90;54.352,53;37.234,46;155.882,70;157.433,90;73.522,69;204.358,30;0,00;52.802,19;82.241,69;35.377,16;40.130,96;40.384,27;30.874,65;68.255,13;230.019,60;838,55;1.609,73
14.08.13;70.953,38;23.274,32;151.765,50;53.419,95;37.100,18;156.849,60;156.886,50;73.356,56;203.831,30;0,00;52.469,23;81.864,06;35.308,12;40.013,89;40.331,11;30.888,03;67.997,63;228.851,40;741,04;1.424,43
15.08.13;69.447,50;22.875,75;150.067,60;52.608,08;36.456,61;153.841,50;154.666,50;72.193,38;200.594,10;0,00;51.627,05;80.785,19;34.997,50;39.223,68;39.820,86;30.236,90;67.629,75;228.267,40;812,55;1.528,66
16.08.13;69.536,06;22.889,66;150.347,30;52.970,13;36.859,42;154.915,80;153.115,60;72.152,94;200.594,10;0,00;51.842,46;81.098,06;35.170,07;39.311,48;39.815,54;30.259,20;67.905,69;226.993,10;825,55;1.574,98
19.08.13;68.384,50;22.681,11;148.939,60;52.235,02;36.067,70;152.015,10;150.013,80;71.241,25;195.098,30;0,00;50.549,88;80.202,63;34.663,86;38.579,80;39.294,66;30.067,44;67.427,44;225.612,50;793,05;1.517,08
20.08.13;69.270,31;22.727,45;150.241,40;52.531,28;36.155,66;153.519,20;151.808,00;71.658,94;196.189,90;0,00;51.529,11;80.127,06;35.158,57;38.977,84;39.645,46;30.442,05;67.795,31;226.143,50;760,55;1.464,97
21.08.13;68.975,06;22.625,49;148.330,80;52.476,39;35.970,46;154.056,40;149.496,80;70.558,63;194.345,40;0,00;50.941,58;79.231,63;34.836,44;38.726,14;39.544,47;30.419,75;67.666,56;224.922,20;780,05;1.505,50
22.08.13;69.609,88;22.894,29;149.551,80;53.365,10;36.813,13;156.527,30;151.777,60;71.591,56;196.528,70;0,00;51.352,82;79.684,75;35.687,78;39.030,52;39.858,06;31.097,63;68.788,50;225.559,40;780,05;1.528,66
23.08.13;69.964,19;22.834,04;148.782,80;52.948,17;36.438,10;156.527,30;151.534,30;71.250,25;196.942,80;0,00;51.548,69;79.458,19;35.492,20;39.024,67;39.874,01;31.070,88;68.641,38;227.046,10;780,05;1.528,66
26.08.13;69.919,94;22.593,05;148.504,90;52.575,15;36.039,92;155.667,80;150.834,80;70.913,38;194.985,40;0,00;51.666,20;79.415,00;35.273,61;38.632,49;39.443,48;31.003,98;67.905,69;225.081,60;760,55;1.493,92
27.08.13;68.148,25;22.162,05;145.334,60;50.304,08;34.525,90;151.585,40;146.699,00;68.816,06;190.468,40;0,00;49.844,80;77.580,94;34.123,13;37.643,26;38.396,41;29.822,15;66.415,81;218.284,90;728,04;1.424,43
28.08.13;68.517,38;22.129,61;146.407,60;50.424,75;34.757,40;151.692,90;146.911,90;68.699,38;190.393,10;0,00;50.099,36;77.688,81;34.226,69;37.485,22;38.561,17;29.786,47;66.415,81;219.028,40;747,54;1.459,18
29.08.13;68.768,38;22.277,91;145.942,60;50.951,37;34.914,82;152.230,00;147.398,40;68.995,75;190.844,80;0,00;50.745,71;77.915,38;34.318,71;37.684,23;38.577,12;29.969,32;66.415,81;219.028,40;741,04;1.424,43
30.08.13;68.591,19;22.208,39;145.074,10;50.677,10;34.669,43;151.692,90;146.972,80;68.322,06;190.204,90;0,00;50.451,95;77.580,94;34.215,17;37.783,74;38.412,35;29.755,25;66.452,63;218.125,60;728,04;1.412,85
02.09.13;68.591,19;22.208,39;145.074,10;50.677,10;34.669,43;151.692,90;146.972,80;68.322,06;190.204,90;0,00;50.451,95;77.580,94;34.215,17;37.783,74;38.412,35;29.755,25;66.452,63;218.125,60;728,04;1.412,85
03.09.13;70.377,63;22.458,65;145.893,10;51.664,53;35.150,96;153.089,50;150.135,40;69.503,25;192.463,40;0,00;51.450,75;78.142,00;34.652,36;37.695,94;38.523,97;30.129,88;66.323,94;219.771,80;734,54;1.447,60
04.09.13;71.292,94;22.356,69;146.124,10;53.079,86;36.201,96;153.841,50;150.834,80;69.943,38;195.248,90;0,00;51.920,81;78.908,00;34.962,99;38.064,71;38.555,86;30.442,05;66.452,63;220.355,80;747,54;1.470,76
05.09.13;71.853,94;22.467,92;146.108,00;53.101,77;36.137,14;154.378,70;151.625,50;70.136,50;196.152,30;0,00;52.195,04;79.620,00;35.273,61;38.386,64;38.986,39;30.464,36;67.501,00;222.054,90;741,04;1.424,43
06.09.13;71.130,56;22.430,85;145.521,40;52.640,97;35.905,64;154.271,30;149.679,30;70.356,50;197.846,20;0,00;52.508,38;79.134,50;35.043,52;38.269,57;38.901,34;30.161,09;67.078,00;219.984,10;734,54;1.436,01
09.09.13;72.621,63;22.792,33;146.663,40;53.178,57;36.447,35;155.560,40;152.324,90;71.627,50;198.975,40;0,00;53.742,26;79.468,94;35.423,17;38.901,74;38.773,79;30.375,15;66.802,13;221.523,90;728,04;1.424,43
10.09.13;72.961,19;22.912,83;148.061,10;54.440,30;37.317,79;156.957,00;155.366,00;74.164,94;202.024,50;0,00;54.917,41;80.483,06;35.986,91;39.715,36;39.145,84;30.615,98;67.519,44;225.400,10;721,54;1.407,06
11.09.13;73.448,44;23.223,34;148.799,80;54.363,50;37.146,48;157.386,80;154.271,30;74.129,00;200.481,10;0,00;55.328,68;81.108,81;35.929,39;39.580,74;39.098,01;30.455,43;67.464,25;225.665,60;695,54;1.354,95
12.09.13;72.754,50;23.227,98;147.636,00;54.067,28;37.016,84;155.560,40;152.841,90;73.361,06;196.641,60;0,00;54.878,21;81.227,56;35.710,79;39.773,90;38.858,82;30.236,90;67.813,69;224.391,30;650,04;1.250,72
13.09.13;73.374,56;23.200,17;147.770,60;53.573,55;36.896,46;155.667,80;153.541,40;73.653,00;197.959,10;0,00;55.093,66;81.238,31;35.791,32;39.504,64;38.933,24;30.348,39;68.310,31;224.019,50;708,54;1.343,37
16.09.13;73.359,81;23.408,72;149.807,10;54.144,08;37.461,32;156.097,60;155.092,30;75.013,75;200.029,40;0,00;56.268,80;81.562,00;36.124,97;39.598,30;39.432,85;30.696,25;68.990,81;227.736,40;741,04;1.389,69
17.09.13;74.496,56;23.723,86;150.501,00;54.725,55;37.794,68;156.312,40;155.700,50;75.188,88;199.841,30;0,00;56.817,17;82.986,06;36.182,49;40.458,75;39.741,13;30.816,67;69.009,19;227.524,00;728,04;1.366,53
18.09.13;74.659,00;24.015,84;151.982,60;53.354,13;37.151,11;158.085,00;158.771,90;75.476,31;201.045,80;0,00;56.836,75;83.762,88;36.101,95;40.552,41;39.544,47;30.785,45;69.597,81;229.966,50;734,54;1.354,95
19.09.13;73.610,81;24.386,59;152.695,20;51.653,55;36.433,46;156.957,00;157.981,30;75.350,56;198.561,40;0,00;56.014,19;83.687,38;35.756,80;40.411,92;39.358,44;30.607,06;69.358,69;228.108,10;780,05;1.447,60
20.09.13;73.743,69;24.099,26;151.978,30;52.103,37;36.225,11;155.130,60;155.730,90;76.235,31;198.749,60;0,00;55.211,17;83.417,63;35.492,20;40.447,04;39.358,44;30.165,55;69.616,19;227.524,00;838,55;1.540,24
23.09.13;72.577,31;24.173,41;150.710,20;51.960,75;36.104,73;151.907,70;150.743,60;74.214,31;193.705,60;0,00;53.311,36;82.468,19;34.859,43;40.066,57;38.779,09;29.697,28;68.714,94;224.656,80;845,05;1.574,98
24.09.13;72.695,44;23.983,39;149.807,10;51.686,48;36.021,39;151.370,60;148.888,60;73.190,38;189.414,40;0,00;53.409,30;82.069,00;34.732,88;40.089,98;38.651,53;29.652,68;67.868,88;221.577,10;819,05;1.517,08
25.09.13;73.138,38;23.918,51;150.560,90;52.498,35;36.489,02;151.907,70;149.800,90;72.894,00;194.609,00;0,00;53.311,36;81.982,75;35.112,54;40.499,72;38.826,93;29.759,71;67.611,38;222.001,90;799,55;1.482,34
26.09.13;73.005,50;23.798,02;150.762,40;52.202,13;36.484,39;151.263,20;148.797,40;72.885,00;195.324,20;0,00;53.174,31;82.338,75;35.193,08;40.458,75;38.502,71;29.866,75;67.206,75;220.939,90;832,05;1.540,24
27.09.13;72.562,56;23.668,25;149.555,30;51.796,17;36.303,82;149.329,40;148.675,70;71.789,19;196.641,60;0,00;53.037,18;81.874,88;34.790,41;40.341,68;38.603,70;29.527,81;67.133,19;220.833,70;812,55;1.511,29
30.09.13;71.794,88;23.427,25;147.992,10;52.621,60;36.104,73;147.429,30;147.130,80;71.052,63;194.312,90;0,00;52.642,77;80.881,94;34.673,89;40.006,67;38.543,39;29.322,66;67.014,50;217.909,20;819,05;1.517,09
