Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
27.12.13;441.950,00;87.364,00;249.700,00;761.723,00;688.778,00;1.894.119,00;1.699.390,00;833.041,00;2.257.184,00;0,00;766.789,00;130.896,00;334.990,00;248.145,00;277.867,00;196.750,00;322.919,00;1.321.205,00;1.940.751,00;3.234.523,00
30.12.13;441.950,00;87.364,00;249.700,00;761.723,00;688.778,00;1.894.119,00;1.699.390,00;833.041,00;2.257.184,00;0,00;766.789,00;130.896,00;334.990,00;248.145,00;277.867,00;196.750,00;322.919,00;1.321.205,00;1.940.751,00;3.234.523,00
31.12.13;441.950,00;87.364,00;249.700,00;761.723,00;688.778,00;1.894.119,00;1.699.390,00;833.041,00;2.257.184,00;0,00;766.789,00;130.896,00;334.990,00;248.145,00;277.867,00;196.750,00;322.919,00;1.321.205,00;1.940.751,00;3.234.523,00
01.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
02.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
03.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
06.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
07.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
08.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
09.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
10.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
13.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
14.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
15.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
16.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
17.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
20.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
21.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
22.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
23.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
24.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
27.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
28.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
29.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
30.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
31.01.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
03.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
04.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
05.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
06.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
07.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
10.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
11.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
12.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
13.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
14.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
17.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
18.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
19.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
20.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
21.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
24.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
25.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
26.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
27.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
28.02.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
03.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
04.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
05.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
06.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
07.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
10.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
11.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
12.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
13.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
14.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
17.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
18.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
19.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
20.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
21.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
24.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
25.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
26.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
27.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
28.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
31.03.14;440.864,00;85.986,00;263.049,00;823.749,00;696.508,00;1.870.171,00;1.676.066,00;836.574,00;2.205.008,00;0,00;764.314,00;133.886,00;337.023,00;255.304,00;280.106,00;222.914,00;329.242,00;1.353.171,00;1.900.325,00;3.194.720,00
01.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
02.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
03.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
04.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
07.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
08.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
09.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
10.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
11.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
14.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
15.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
16.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
17.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
18.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
21.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
22.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
23.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
24.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
25.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
28.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
29.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
30.04.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
01.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
02.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
05.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
06.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
07.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
08.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
09.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
12.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
13.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
14.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
15.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
16.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
19.05.14;443.286,00;86.238,00;267.335,00;825.141,00;708.517,00;1.918.379,00;1.686.108,00;778.281,00;2.257.052,00;0,00;755.817,00;131.520,00;330.264,00;247.704,00;282.866,00;235.393,00;346.361,00;1.371.327,00;1.898.675,00;3.189.545,00
