Date;RESI;VIX;TBR3M;CRESPR;LIQSPR;YIESPR
20.04.11;0,0115;15,07;0,06;2,55;-3,54;3,37
21.04.11;0,0069;14,69;0,06;2,57;-3,54;3,36
22.04.11;0;14,69;0,07;2,57;-3,43;3,35
25.04.11;0,0071;15,77;0,07;2,58;-3,4;3,32
26.04.11;0,009;15,62;0,07;2,57;-3,19;3,27
27.04.11;0,0065;15,35;0,06;2,57;-3,16;3,33
28.04.11;0,0129;14,62;0,04;2,59;-3,08;3,3
29.04.11;-0,0046;14,75;0,04;2,58;-3,08;3,28
02.05.11;0,0012;15,99;0,05;2,57;-3,07;3,26
03.05.11;-0,0085;16,7;0,03;2,57;-2,79;3,25
04.05.11;-0,0055;17,08;0,03;2,56;-2,68;3,22
05.05.11;-0,0009;18,2;0,02;2,59;-2,92;3,16
06.05.11;-0,0086;18,4;0,02;2,6;-3,01;3,17
09.05.11;0,0058;17,16;0,03;2,64;-3,02;3,14
10.05.11;0,0163;15,91;0,03;2,61;-3,02;3,2
11.05.11;-0,0124;16,95;0,03;2,61;-3,02;3,16
12.05.11;0,0013;16,03;0,02;2,64;-2,86;3,2
13.05.11;-0,0102;17,07;0,03;2,64;-2,88;3,15
16.05.11;0,003;18,24;0,04;2,6;-2,98;3,11
17.05.11;-0,0004;17,55;0,04;2,59;-2,99;3,08
18.05.11;0,0096;16,23;0,05;2,59;-2,92;3,13
19.05.11;0,0036;15,52;0,05;2,61;-2,92;3,12
20.05.11;-0,0124;17,43;0,05;2,63;-2,92;3,1
23.05.11;-0,011;18,27;0,06;2,62;-2,91;3,07
24.05.11;0,0042;17,82;0,06;2,62;-2,88;3,06
25.05.11;0,0052;17,07;0,06;2,64;-2,94;3,07
26.05.11;0,0132;16,09;0,05;2,64;-2,96;3,02
27.05.11;0,0055;15,98;0,05;2,65;-2,92;3,02
30.05.11;0;15,98;0,06;2,67;-2,91;2,99
31.05.11;0,0162;15,45;0,06;2,65;-2,91;2,99
01.06.11;-0,0298;18,3;0,05;2,68;-2,95;2,91
02.06.11;-0,0068;18,09;0,04;2,7;-2,81;3
03.06.11;0,004;17,95;0,04;2,73;-2,89;2,95
06.06.11;-0,0144;18,49;0,05;2,75;-3,01;2,96
07.06.11;0,0112;18,07;0,05;2,75;-2,96;2,96
08.06.11;-0,0037;18,79;0,04;2,73;-2,97;2,94
09.06.11;-0,0107;17,77;0,05;2,73;-2,96;2,96
10.06.11;-0,0253;18,86;0,05;2,71;-3,05;2,94
13.06.11;0,0048;19,61;0,05;2,72;-2,85;2,95
14.06.11;0,0149;18,26;0,05;2,71;-2,88;3,06
15.06.11;-0,0174;21,32;0,05;2,74;-2,94;2,93
16.06.11;0,008;22,73;0,05;2,75;-2,91;2,88
17.06.11;0,0094;21,85;0,04;2,79;-2,92;2,9
20.06.11;0,0126;19,99;0,03;2,76;-2,93;2,94
21.06.11;0,0074;18,86;0,03;2,75;-2,96;2,96
22.06.11;-0,0036;18,52;0,02;2,74;-2,93;2,99
23.06.11;-0,0213;19,29;0,01;2,76;-2,96;2,92
24.06.11;0,0001;21,1;0,02;2,83;-2,96;2,86
27.06.11;0,0058;20,56;0,02;2,87;-2,97;2,93
28.06.11;0,0081;19,17;0,03;2,81;-2,96;3,02
29.06.11;0,0107;17,27;0,02;2,75;-2,97;3,12
30.06.11;0,0023;16,52;0,03;2,72;-2,66;3,15
01.07.11;0,0187;15,87;0,02;2,69;-2,14;3,2
04.07.11;0;15,87;0,02;2,69;-2,06;3,2
05.07.11;0,0076;16,06;0,02;2,74;-2,2;3,14
06.07.11;0,0069;16,34;0,01;2,73;-2,07;3,11
07.07.11;0,0123;15,95;0,03;2,69;-2,05;3,14
08.07.11;-0,0027;15,95;0,03;2,73;-2,05;3
11.07.11;-0,0181;18,39;0,03;2,76;-2,05;2,91
12.07.11;0,0043;19,87;0,03;2,77;-2,39;2,89
13.07.11;-0,0105;19,91;0,01;2,76;-2,29;2,91
14.07.11;-0,0095;20,8;0,01;2,76;-2,26;2,97
15.07.11;0,0118;19,53;0,02;2,8;-2,07;2,92
18.07.11;-0,0079;20,95;0,02;2,84;-2,07;2,92
19.07.11;0,0173;19,21;0,03;2,78;-2,06;2,88
20.07.11;0,0077;19,09;0,02;2,8;-2,49;2,94
21.07.11;0,0086;17,56;0,05;2,77;-2,33;2,98
22.07.11;0,0052;17,52;0,05;2,75;-2,13;2,94
25.07.11;-0,0104;19,35;0,05;2,77;-2,14;2,98
26.07.11;0,0022;20,23;0,07;2,76;-2,19;2,92
27.07.11;-0,029;22,98;0,08;2,73;-2,18;2,93
28.07.11;0,0019;23,74;0,07;2,73;-2,19;2,91
29.07.11;0,0009;25,25;0,1;2,77;-2,14;2,72
01.08.11;-0,0153;23,66;0,1;2,77;-2,13;2,67
02.08.11;-0,0331;24,79;0,06;2,74;-2,14;2,6
03.08.11;-0,0069;23,38;0,02;2,72;-2,28;2,62
04.08.11;-0,0525;31,66;0,02;2,77;-2,35;2,45
05.08.11;-0,0245;32;0,01;2,77;-2,36;2,57
08.08.11;-0,0947;48;0,05;2,88;-2,32;2,35
09.08.11;0,0947;35,06;0,03;3,01;-2,29;2,17
10.08.11;-0,0262;42,99;0,02;3,03;-2,3;2,15
11.08.11;0,0533;39;0,03;3,15;-2,32;2,31
12.08.11;-0,0027;36,36;0,02;3,14;-2,35;2,22
15.08.11;0,0371;31,87;0,02;3,15;-2,3;2,27
16.08.11;-0,0043;32,85;0,03;3,12;-2,29;2,2
17.08.11;0,003;31,58;0,01;3,11;-2,31;2,16
18.08.11;-0,0477;42,67;0,01;3,12;-2,27;2,07
19.08.11;-0,0193;43,05;0,02;3,12;-1,97;2,05
22.08.11;0,0023;42,44;0,01;3,13;-2,17;2,09
23.08.11;0,0251;36,27;0,01;3,19;-2,25;2,14
24.08.11;0,0128;35,9;0,02;3,21;-2,26;2,27
25.08.11;-0,0204;39,76;0,01;3,25;-2,27;2,22
26.08.11;0,0143;35,59;0,01;3,25;-2,27;2,18
29.08.11;0,0322;32,28;0,02;3,25;-2,27;2,26
30.08.11;0,0037;32,89;0,01;3,22;-2,2;2,18
31.08.11;0,0105;31,62;0,02;3,25;-2,35;2,21
01.09.11;-0,0156;31,82;0,02;3,23;-2,14;2,13
02.09.11;-0,0251;33,92;0,02;3,18;-1,86;2
05.09.11;0;33,92;0,02;3,22;-1,86;1,96
06.09.11;-0,0027;37;0,02;3,21;-1,86;1,96
07.09.11;0,0387;33,38;0,02;3,25;-1,83;2,03
08.09.11;-0,0095;34,32;0,02;3,26;-1,89;1,98
09.09.11;-0,0333;38,52;0,01;3,28;-2;1,92
12.09.11;0,0041;38,59;0,01;3,29;-1,98;1,93
13.09.11;0,0035;36,91;0,01;3,32;-1,96;1,99
14.09.11;0,0059;34,6;0,01;3,3;-1,96;2,02
15.09.11;0,0164;31,97;0,01;3,31;-1,96;2,08
16.09.11;0,0083;30,98;0,01;3,31;-1,87;2,07
19.09.11;-0,0225;32,73;0,01;3,31;-1,92;1,96
20.09.11;-0,0015;32,86;0,01;3,35;-2,02;1,94
21.09.11;-0,0544;37,32;0,01;3,26;-2,02;1,87
22.09.11;-0,0276;41,35;0;3,32;-1,91;1,72
23.09.11;0,0107;41,25;0,01;3,31;-1,9;1,83
26.09.11;0,0139;39,02;0,02;3,37;-1,89;1,89
27.09.11;0,0102;37,71;0,01;3,39;-1,94;1,99
28.09.11;-0,0283;41,08;0,02;3,35;-1,97;2,01
29.09.11;0,018;38,84;0,02;3,3;-2,01;1,97
30.09.11;-0,0297;42,96;0,02;3,3;-2,03;1,9
03.10.11;-0,049;45,45;0,02;3,31;-1,97;1,78
04.10.11;0,0412;40,82;0,01;3,33;-1,98;1,8
05.10.11;-0,0089;37,81;0;3,36;-1,99;1,92
06.10.11;0,0277;36,27;0,01;3,34;-1,98;2
07.10.11;-0,0305;36,2;0,01;3,32;-2,22;2,09
10.10.11;0,0506;33,02;0,02;3,28;-2,06;2,12
11.10.11;-0,0205;32,86;0,02;3,32;-1,99;2,16
12.10.11;0,0188;31,26;0,02;3,33;-1,96;2,22
13.10.11;-0,0088;30,7;0,02;3,29;-1,96;2,17
14.10.11;0,0255;28,24;0,02;3,26;-1,96;2,24
17.10.11;-0,0259;33,39;0,04;3,26;-2,02;2,14
18.10.11;0,0372;31,56;0,04;3,23;-1,91;2,15
19.10.11;-0,0131;34,44;0,03;3,21;-1,95;2,15
20.10.11;0,0068;34,78;0,03;3,2;-1,95;2,17
21.10.11;0,033;31,32;0,02;3,18;-1,99;2,21
24.10.11;0,0249;29,26;0,02;3,16;-1,99;2,23
25.10.11;-0,0181;32,22;0,01;3,14;-2;2,13
26.10.11;0,0104;29,86;0,02;3,1;-2;2,21
27.10.11;0,0471;25,46;0,02;3,04;-1,94;2,4
28.10.11;0,0001;24,53;0,01;2,99;-1,94;2,33
31.10.11;-0,0101;29,96;0,01;3,02;-2;2,16
01.11.11;-0,0373;34,77;0,01;3,03;-2,01;2
02.11.11;0,0237;32,74;0,01;3,03;-2,01;2,02
03.11.11;0,0125;30,5;0,01;3,04;-2,01;2,08
04.11.11;-0,0086;30,16;0,01;3,06;-2,05;2,05
07.11.11;0,002;29,85;0,01;3,02;-1,86;2,03
08.11.11;0,0121;27,48;0,01;3,05;-1,83;2,09
09.11.11;-0,0481;36,16;0,01;3,08;-1,93;1,99
10.11.11;0,0016;32,81;0,01;3,14;-1,98;2,03
11.11.11;0,0267;30,04;0,01;3,14;-1,98;2,03
14.11.11;-0,022;31,13;0,01;3,13;-1,98;2,03
15.11.11;0,0108;31,22;0,01;3,14;-1,97;2,05
16.11.11;-0,0139;33,51;0,01;3,17;-1,92;2
17.11.11;-0,0188;34,51;0,02;3,16;-1,95;1,94
18.11.11;0,0088;32;0,01;3,14;-2,04;2
21.11.11;-0,0279;32,91;0,02;3,15;-1,97;1,95
22.11.11;-0,0053;31,97;0,02;3,17;-1,97;1,92
23.11.11;-0,03;33,98;0,02;3,15;-1,97;1,87
24.11.11;0;33,98;0,02;3,2;-2,45;1,9
25.11.11;0,0045;34,47;0,02;3,18;-2,09;1,95
28.11.11;0,0226;32,13;0,03;3,19;-1,92;1,94
29.11.11;-0,0025;30,64;0,02;3,22;-1,9;1,98
30.11.11;0,0479;27,8;0,01;3,24;-1,91;2,07
01.12.11;-0,0119;27,41;0,01;3,3;-1,91;2,1
02.12.11;0,0031;27,52;0,02;3,24;-1,9;2,03
05.12.11;0,0075;27,84;0,01;3,25;-1,98;2,03
06.12.11;-0,0009;28,13;0,01;3,26;-1,96;2,07
07.12.11;0,0118;28,67;0,02;3,26;-1,97;2
08.12.11;-0,0241;30,59;0,01;3,26;-2;1,98
09.12.11;0,0211;26,38;0,01;3,28;-1,96;2,06
12.12.11;-0,0194;25,67;0,01;3,27;-1,96;2,02
13.12.11;-0,0094;25,41;0,01;3,29;-1,96;1,95
14.12.11;0,0052;26,04;0,01;3,24;-2,05;1,91
15.12.11;0,0153;25,11;0;3,27;-2,16;1,92
16.12.11;0,011;24,29;0;3,26;-1,95;1,86
19.12.11;-0,0101;24,92;0,01;3,26;-2,02;1,81
20.12.11;0,0318;23,22;0,01;3,27;-1,95;1,93
21.12.11;0,0004;21,43;0,01;3,3;-1,95;1,97
22.12.11;0,0139;21,16;0,01;3,29;-1,95;1,96
23.12.11;0,0047;20,73;0,01;3,32;-1,97;2,02
26.12.11;0;20,73;0,01;3,29;-1,96;2,02
27.12.11;0,0042;21,91;0,02;3,3;-2,02;2
28.12.11;-0,0134;23,52;0,01;3,25;-2,05;1,92
29.12.11;0,0093;22,65;0,02;3,28;-2,11;1,89
30.12.11;-0,0041;23,4;0,02;3,27;-2,11;1,87
02.01.12;0;23,4;0,02;3,2;-2,11;1,94
03.01.12;0,0079;22,97;0,02;3,29;-1,98;1,95
04.01.12;-0,0177;22,22;0,02;3,3;-2,03;1,98
05.01.12;0,0108;21,48;0,02;3,27;-2,01;2
06.01.12;-0,005;20,63;0,02;3,27;-2,07;1,96
09.01.12;-0,003;21,07;0,01;3,28;-2,03;1,97
10.01.12;0,0126;20,69;0,02;3,25;-2,02;1,98
11.01.12;0,0059;21,05;0,02;3,27;-2,02;1,91
12.01.12;-0,0073;20,47;0,03;3,27;-1,94;1,91
13.01.12;0,0025;20,91;0,03;3,24;-1,94;1,86
16.01.12;0;20,91;0,03;3,24;-1,98;1,86
17.01.12;0,0086;22,2;0,03;3,24;-1,93;1,84
18.01.12;0,007;20,89;0,03;3,25;-1,98;1,89
19.01.12;0,0044;19,87;0,05;3,22;-1,96;1,96
20.01.12;0,008;18,28;0,05;3,24;-1,96;2
23.01.12;0,0038;18,67;0,04;3,24;-1,95;2,05
24.01.12;0,007;18,91;0,04;3,25;-1,91;2,04
25.01.12;0,0128;18,31;0,04;3,31;-1,94;1,97
26.01.12;0,0066;18,57;0,05;3,28;-2,04;1,91
27.01.12;0,0016;18,53;0,06;3,28;-2,02;1,87
30.01.12;-0,0098;19,4;0,05;3,25;-2,03;1,82
31.01.12;0,0061;19,44;0,06;3,24;-2,02;1,77
01.02.12;0,0096;18,55;0,06;3,25;-1,85;1,81
02.02.12;0,0021;17,98;0,08;3,25;-1,86;1,78
03.02.12;0,0148;17,1;0,08;3,26;-1,9;1,89
06.02.12;-0,0037;17,76;0,08;3,22;-1,93;1,85
07.02.12;-0,0016;17,65;0,08;3,19;-1,94;1,92
08.02.12;0,0015;18,16;0,09;3,17;-1,93;1,92
09.02.12;-0,0084;18,63;0,09;3,18;-1,93;1,95
10.02.12;-0,0093;20,79;0,09;3,17;-1,92;1,87
13.02.12;0,0126;19,04;0,11;3,19;-1,77;1,88
14.02.12;-0,0132;19,54;0,12;3,18;-1,86;1,8
15.02.12;-0,0037;21,14;0,11;3,19;-1,88;1,82
16.02.12;0,0108;19,22;0,1;3,17;-1,84;1,89
17.02.12;-0,0002;17,78;0,09;3,17;-1,85;1,92
20.02.12;0;17,78;0,09;3,13;-1,85;1,96
21.02.12;-0,0156;18,19;0,08;3,15;-1,86;1,97
22.02.12;-0,0097;18,19;0,09;3,15;-1,87;1,92
23.02.12;0,0135;16,8;0,09;3,14;-1,92;1,9
24.02.12;0,0006;17,31;0,1;3,12;-1,89;1,88
27.02.12;-0,0008;18,19;0,12;3,12;-1,85;1,8
28.02.12;-0,0077;17,96;0,1;3,12;-1,87;1,84
29.02.12;-0,002;18,43;0,08;3,1;-1,89;1,9
01.03.12;0,0061;17,26;0,08;3,1;-1,84;1,95
02.03.12;-0,001;17,29;0,07;3,09;-1,89;1,92
05.03.12;0,009;18,05;0,08;3,11;-2,04;1,92
06.03.12;-0,014;20,87;0,08;3,1;-1,92;1,88
07.03.12;0,0061;19,07;0,08;3,11;-2,02;1,9
08.03.12;-0,0047;17,95;0,08;3,11;-2,02;1,95
09.03.12;0,0043;17,11;0,09;3,11;-2,01;1,95
12.03.12;0,0057;15,64;0,09;3,09;-2,55;1,95
13.03.12;0,0221;14,8;0,08;3,08;-1,9;2,06
14.03.12;-0,0035;15,31;0,09;3,07;-2,71;2,2
15.03.12;-0,0004;15,42;0,08;3,07;-2,08;2,21
16.03.12;0,0057;14,47;0,09;3,04;-1,39;2,22
19.03.12;0,0079;15,04;0,1;3,03;-1,38;2,29
20.03.12;-0,0022;15,58;0,1;3,02;-1,38;2,28
21.03.12;-0,0025;15,13;0,09;3;-1,42;2,22
22.03.12;-0,0138;15,57;0,08;3,01;-1,38;2,21
23.03.12;0,0065;14,82;0,08;3,01;-1,11;2,17
26.03.12;0,0104;14,26;0,09;3,01;-1,14;2,17
27.03.12;0,0004;15,59;0,09;3,04;-0,99;2,11
28.03.12;-0,0022;15,47;0,09;3,03;-0,99;2,12
29.03.12;0,0007;15,48;0,07;3,03;-1,01;2,11
30.03.12;0,0098;15,5;0,07;3,07;-1,49;2,16
02.04.12;0,006;15,64;0,08;3,08;-1,95;2,14
03.04.12;-0,0039;15,66;0,08;3,06;-1,07;2,22
04.04.12;-0,011;16,44;0,08;3,08;-0,59;2,17
05.04.12;-0,0036;16,7;0,08;3,09;-1,02;2,11
06.04.12;0;16,7;0,07;3,13;-1,03;2
09.04.12;-0,0105;18,81;0,09;3,11;-1,01;1,97
10.04.12;-0,0218;20,39;0,09;3,14;-1,87;1,92
11.04.12;0,0131;20,02;0,09;3,16;-2,88;1,96
12.04.12;0,0139;17,2;0,09;3,15;-2,15;1,99
13.04.12;-0,0057;19,55;0,09;3,15;-1,31;1,93
16.04.12;0,016;19,55;0,08;3,14;-0,71;1,92
17.04.12;0,0085;18,46;0,08;3,14;-0,71;1,95
18.04.12;-0,0072;18,64;0,07;3,15;-0,72;1,93
19.04.12;-0,0001;18,36;0,07;3,15;-0,72;1,91
20.04.12;0,013;17,44;0,08;3,17;-1,02;1,91
23.04.12;-0,0114;18,97;0,08;3,16;-0,96;1,88
24.04.12;0,0156;18,1;0,09;3,15;-0,74;1,91
25.04.12;0,0112;16,82;0,09;3,17;-0,51;1,92
26.04.12;0,0025;16,24;0,09;3,19;-0,51;1,89
27.04.12;0,0066;16,32;0,09;3,19;-0,51;1,87
30.04.12;-0,0014;17,15;0,1;3,2;-0,6;1,85
01.05.12;0,0111;16,6;0,09;3,22;-0,58;1,89
02.05.12;-0,0008;16,88;0,08;3,19;-0,73;1,88
03.05.12;-0,0052;17,56;0,09;3,18;-0,84;1,87
04.05.12;-0,0085;19,16;0,07;3,19;-0,88;1,84
07.05.12;0,0071;18,94;0,1;3,18;-0,85;1,82
08.05.12;-0,0018;19,05;0,09;3,19;-0,86;1,79
09.05.12;-0,0034;20,08;0,09;3,22;-0,83;1,78
10.05.12;0,0005;18,83;0,1;3,21;-0,57;1,79
11.05.12;0,0027;19,89;0,1;3,22;-0,26;1,74
14.05.12;-0,0132;21,87;0,1;3,22;-0,2;1,68
15.05.12;-0,0047;21,97;0,09;3,24;-0,13;1,67
16.05.12;-0,013;22,27;0,1;3,25;-0,12;1,66
17.05.12;-0,0291;24,49;0,1;3,23;-0,12;1,6
18.05.12;-0,0126;25,1;0,08;3,27;-0,15;1,63
21.05.12;0,0221;22,01;0,09;3,25;-0,14;1,66
22.05.12;0,0021;22,48;0,09;3,34;-0,14;1,7
23.05.12;0,0027;22,33;0,09;3,33;-0,14;1,64
24.05.12;0,0036;21,54;0,1;3,36;-0,17;1,67
25.05.12;-0,0048;21,76;0,09;3,37;-0,18;1,66
28.05.12;0;21,76;0,09;3,37;-0,18;1,66
29.05.12;0,0151;21,03;0,09;3,38;-0,2;1,65
30.05.12;-0,0248;24,14;0,07;3,4;-0,22;1,56
31.05.12;0,0075;24,06;0,07;3,4;-0,28;1,52
01.06.12;-0,0263;26,66;0,07;3,41;-0,28;1,4
04.06.12;-0,0059;26,12;0,08;3,4;-0,26;1,45
05.06.12;0,019;24,68;0,08;3,4;-0,26;1,49
06.06.12;0,0226;22,16;0,09;3,41;-0,25;1,57
07.06.12;-0,0065;21,72;0,09;3,43;-0,28;1,57
08.06.12;0,0138;21,23;0,09;3,44;-0,29;1,56
11.06.12;-0,0232;23,56;0,09;3,46;-0,29;1,51
12.06.12;0,0102;22,09;0,1;3,43;-0,39;1,57
13.06.12;-0,0057;24,27;0,1;3,43;-0,47;1,51
14.06.12;0,0156;21,68;0,11;3,4;-0,46;1,53
15.06.12;0,0061;21,11;0,09;3,42;-0,48;1,51
18.06.12;0,0073;18,32;0,1;3,42;-0,52;1,49
19.06.12;0,0042;18,38;0,09;3,41;-0,5;1,55
20.06.12;-0,0001;17,24;0,09;3,38;-0,44;1,56
21.06.12;-0,0169;20,08;0,09;3,35;-0,44;1,54
22.06.12;-0,0009;18,11;0,09;3,36;-0,43;1,6
25.06.12;-0,0048;20,38;0,1;3,36;-0,42;1,53
26.06.12;0,0043;19,72;0,1;3,34;-0,42;1,56
27.06.12;0,0038;19,45;0,09;3,35;-0,43;1,56
28.06.12;0,0102;19,71;0,09;3,37;-0,38;1,51
29.06.12;0,0271;17,08;0,09;3,39;-0,27;1,58
02.07.12;0,0096;16,8;0,1;3,4;-0,1;1,51
03.07.12;0,0056;16,66;0,09;3,41;-0,03;1,56
04.07.12;0;16,66;0,08;3,44;-0,04;1,54
05.07.12;-0,0057;17,5;0,08;3,43;-0,04;1,54
06.07.12;0,0026;17,1;0,08;3,41;-0,04;1,49
09.07.12;0,0012;17,98;0,09;3,41;-0,04;1,44
10.07.12;-0,0123;18,72;0,09;3,39;-0,02;1,44
11.07.12;0,0017;17,95;0,1;3,36;-0,04;1,44
12.07.12;0,0027;18,33;0,1;3,37;-0,05;1,4
13.07.12;0,0127;16,74;0,1;3,37;-0,05;1,42
16.07.12;0,0018;17,11;0,1;3,35;-0,05;1,4
17.07.12;0,0099;16,48;0,1;3,35;-0,08;1,43
18.07.12;-0,0073;16,16;0,09;3,33;-0,08;1,43
19.07.12;-0,0104;15,45;0,09;3,34;-0,03;1,45
20.07.12;-0,0061;16,27;0,09;3,31;-0,02;1,4
23.07.12;-0,0065;18,62;0,1;3,31;-0,01;1,37
24.07.12;-0,0032;20,47;0,1;3,29;-0,01;1,34
25.07.12;0;19,34;0,1;3,3;-0,01;1,33
26.07.12;0,0086;17,53;0,11;3,3;0;1,34
27.07.12;0,0104;16,7;0,11;3,29;0;1,47
30.07.12;0,003;18,03;0,11;3,26;0;1,42
31.07.12;-0,0001;18,93;0,11;3,27;0;1,4
01.08.12;-0,0031;18,96;0,1;3,26;0,01;1,46
02.08.12;0,0013;17,57;0,09;3,24;0;1,42
03.08.12;0,0084;15,64;0,09;3,26;0;1,51
06.08.12;-0,0021;15,95;0,1;3,24;0;1,49
07.08.12;-0,0116;15,99;0,11;3,24;0,02;1,55
08.08.12;-0,0083;15,32;0,11;3,23;-0,03;1,57
09.08.12;-0,0033;15,28;0,11;3,23;-0,03;1,58
10.08.12;0,0015;14,74;0,1;3,23;0,02;1,55
13.08.12;-0,0011;13,7;0,11;3,24;0,03;1,54
14.08.12;-0,0016;14,85;0,11;3,25;0,03;1,62
15.08.12;0,0052;14,63;0,09;3,27;-0,02;1,71
16.08.12;0,0063;14,29;0,09;3,26;0;1,74
17.08.12;0,0015;13,45;0,09;3,25;-0,02;1,72
20.08.12;-0,0037;14,02;0,11;3,23;0,01;1,71
21.08.12;0,0011;15,02;0,11;3,23;0,02;1,69
22.08.12;-0,0002;15,11;0,11;3,22;0,02;1,6
23.08.12;-0,0037;15,96;0,11;3,2;0,02;1,57
24.08.12;0,0047;15,18;0,1;3,21;0;1,58
27.08.12;0,0026;16,35;0,11;3,19;0,01;1,54
28.08.12;0,003;16,49;0,1;3,19;-0,05;1,54
29.08.12;0,0001;17,06;0,12;3,19;-0,06;1,54
30.08.12;-0,0021;17,83;0,1;3,2;-0,09;1,53
31.08.12;0,0027;17,47;0,09;3,21;-0,1;1,48
03.09.12;0;17,47;0,1;3,19;-0,09;1,49
04.09.12;0,0073;17,98;0,1;3,18;-0,09;1,49
05.09.12;-0,0023;17,74;0,11;3,18;-0,09;1,49
06.09.12;0,0086;15,6;0,11;3,19;-0,12;1,57
07.09.12;0,001;14,38;0,11;3,2;-0,1;1,56
10.09.12;-0,0086;16,28;0,1;3,2;-0,08;1,58
11.09.12;0,0037;16,41;0,1;3,18;-0,08;1,6
12.09.12;0,0023;15,8;0,1;3,18;-0,08;1,67
13.09.12;0,0134;14,05;0,1;3,21;-0,09;1,65
14.09.12;0,0053;14,51;0,11;3,15;-0,07;1,77
17.09.12;-0,0034;14,59;0,11;3,12;-0,08;1,74
18.09.12;-0,0102;14,18;0,1;3,09;-0,13;1,72
19.09.12;-0,0053;13,88;0,11;3,07;-0,12;1,68
20.09.12;-0,0163;14,07;0,11;3,04;-0,12;1,69
21.09.12;-0,0006;13,98;0,11;3,06;-0,12;1,66
24.09.12;-0,0027;14,15;0,11;3,02;-0,13;1,63
25.09.12;-0,0156;15,43;0,11;3,03;-0,13;1,59
26.09.12;-0,0006;16,81;0,11;3,03;-0,13;1,53
27.09.12;0,0054;14,84;0,09;3,05;-0,14;1,57
28.09.12;-0,0014;15,73;0,1;3,07;-0,13;1,55
01.10.12;-0,0079;16,32;0,09;3,06;-0,14;1,55
02.10.12;0,007;15,71;0,09;3,04;-0,14;1,55
03.10.12;0,0033;15,43;0,09;3,03;-0,13;1,55
04.10.12;-0,0025;14,55;0,1;2,99;-0,14;1,6
05.10.12;0,0021;14,33;0,11;2,98;-0,11;1,64
08.10.12;-0,0025;15,11;0,11;2,99;-0,12;1,63
09.10.12;-0,0032;16,37;0,1;2,93;-0,12;1,64
10.10.12;0,0045;16,29;0,1;2,9;-0,12;1,62
11.10.12;-0,0005;15,59;0,1;2,87;-0,12;1,6
12.10.12;-0,0046;16,14;0,11;2,85;-0,11;1,58
15.10.12;0,0076;15,27;0,11;2,83;-0,14;1,59
16.10.12;0,0055;15,22;0,09;2,8;-0,14;1,66
17.10.12;-0,0031;15,07;0,11;2,77;-0,1;1,72
18.10.12;0,0106;15,03;0,1;2,72;-0,1;1,76
19.10.12;-0,0075;17,06;0,1;2,71;-0,1;1,69
22.10.12;-0,0059;16,62;0,1;2,68;-0,1;1,73
23.10.12;-0,0098;18,83;0,11;2,73;-0,08;1,68
24.10.12;-0,0003;18,33;0,11;2,74;-0,1;1,69
25.10.12;-0,0043;18,12;0,11;2,73;-0,1;1,75
26.10.12;-0,0078;17,81;0,12;2,76;-0,1;1,66
29.10.12;0;17,81;0,14;2,75;-0,08;1,6
30.10.12;0;17,81;0,12;2,77;-0,1;1,6
31.10.12;0,0103;18,6;0,11;2,73;-0,11;1,61
01.11.12;0,0037;16,69;0,09;2,75;-0,13;1,66
02.11.12;0,0077;17,59;0,09;2,77;-0,11;1,66
05.11.12;-0,007;18,42;0,11;2,74;-0,1;1,61
06.11.12;0,0043;17,58;0,1;2,74;-0,1;1,68
07.11.12;-0,0043;19,08;0,1;2,78;-0,1;1,58
08.11.12;-0,0122;18,49;0,1;2,8;-0,1;1,52
09.11.12;-0,0029;18,61;0,09;2,82;-0,11;1,52
12.11.12;-0,0022;16,68;0,1;2,84;-0,1;1,49
13.11.12;-0,0003;16,65;0,11;2,85;-0,09;1,48
14.11.12;-0,0197;17,92;0,1;2,87;-0,09;1,49
15.11.12;-0,0051;17,99;0,08;2,9;-0,1;1,5
16.11.12;0,0063;16,41;0,06;2,9;-0,09;1,52
19.11.12;0,0129;15,24;0,09;2,91;-0,06;1,52
20.11.12;0,0055;15,08;0,08;2,9;-0,07;1,58
21.11.12;-0,0019;15,31;0,1;2,89;-0,1;1,59
22.11.12;0;15,31;0,1;2,88;-0,1;1,6
23.11.12;0,009;15,14;0,1;2,89;-0,08;1,6
26.11.12;0,0016;15,5;0,1;2,9;-0,07;1,56
27.11.12;-0,0055;15,92;0,1;2,91;-0,08;1,54
28.11.12;-0,0024;15,51;0,1;2,91;-0,08;1,53
29.11.12;0,0048;15,06;0,09;2,95;-0,09;1,53
30.11.12;0,0024;15,87;0,08;2,95;-0,09;1,54
03.12.12;0,0047;16,64;0,1;2,95;-0,07;1,53
04.12.12;0,0016;17,12;0,1;2,94;-0,07;1,52
05.12.12;-0,0037;16,46;0,1;2,97;-0,06;1,5
06.12.12;0,0099;16,58;0,1;2,96;-0,05;1,49
07.12.12;0,0037;15,9;0,09;2,96;-0,06;1,55
10.12.12;0,0002;16,05;0,09;2,95;-0,06;1,54
11.12.12;0,0019;15,57;0,08;2,95;-0,08;1,58
12.12.12;-0,0022;15,95;0,07;2,94;-0,09;1,65
13.12.12;-0,008;16,56;0,06;2,92;-0,1;1,68
14.12.12;-0,0002;17;0,04;2,9;-0,12;1,68
17.12.12;0,006;16,34;0,05;2,9;-0,08;1,73
18.12.12;0,0094;15,57;0,06;2,92;-0,07;1,78
19.12.12;-0,0014;17,36;0,05;2,89;-0,08;1,77
